602 202 220 0 0 0 0 0 0 843 181 502 522 0 |513 445 66 0 0 0 0 0 303 545 176 211 602 211 |814 210 0 0 0 0 0 0 1 682 341 784 237 3 |795 59 0 0 0 0 60 110 996 26 2 2 202 820 |3578 1809 757 0 0 0 0 0 1912 3990 242 785 4622 737 |5361 595 188 0 0 0 0 0 596 3772 1776 3293 2362 489 |3837 935 809 78 0 2 119 364 4225 1577 342 799 2709 2636 |4646 935 213 233 1 3 13 100 471 3455 2218 4247 1560 337 |6725 5167 396 0 0 0 0 0 544 10274 1470 4332 7834 122 |4475 6271 1522 9 0 0 0 11 1111 9405 1772 2723 8703 862 |6014 4816 1427 31 0 0 0 0 1726 7828 2734 5516 6539 233 |6277 3792 1023 1089 5 2 25 75 1475 7453 3360 5379 6324 585 |
10 0 224 301 253 229 7 0 170 682 172 731 235 58 |61 266 636 51 10 0 0 0 230 649 145 230 745 49 |2 2 644 268 73 35 0 0 116 664 244 625 395 4 |323 125 564 12 0 0 0 0 98 616 310 350 640 34 |3127 613 521 870 430 566 11 6 1329 3256 1559 3037 3008 99 |746 377 4082 317 228 374 11 9 1047 3947 1150 1372 4175 597 |1975 1419 2593 115 29 4 0 9 1030 3836 1278 1082 4209 853 |739 696 3967 584 113 25 7 13 1714 3424 1006 1223 3836 1085 |9018 2041 930 141 32 109 8 9 839 6848 4601 3962 8047 279 |7132 2322 1412 435 299 677 5 6 1680 7207 3401 3863 7190 1235 |8731 1925 1155 270 122 82 3 0 1149 7026 4113 3578 7943 767 |6068 2377 1613 1227 521 481 1 0 982 7923 3383 4816 6965 507 |
997 17 8 2 0 0 0 0 0 1024 0 0 1024 0 |410 3 0 2 0 570 21 18 762 256 6 649 110 265 |0 1 15 998 10 0 0 0 289 501 234 748 276 0 |1024 0 0 0 0 0 0 0 6 1018 0 0 1024 0 |2947 645 399 1893 94 125 23 18 970 4414 760 3320 2818 6 |760 80 134 3999 199 959 9 4 2597 2920 627 2679 2217 1248 |1205 2448 446 1563 164 293 22 3 2047 3647 450 600 3945 1599 |2922 1953 134 891 49 173 17 5 1154 4798 192 751 4653 740 |9272 306 252 1830 39 307 133 149 2080 8599 1609 5502 6774 12 |6525 2315 2837 536 9 32 16 18 401 10366 1521 2120 9863 305 |7810 2547 1230 557 103 38 2 1 479 10163 1646 1203 10830 255 |7924 2023 361 1893 3 73 10 1 575 10224 1489 1426 10513 349 |
971 9 8 27 0 0 0 9 54 538 432 904 111 9 |929 94 1 0 0 0 0 0 343 681 0 0 689 335 |1010 4 4 0 0 0 1 5 23 933 68 878 146 0 |2 4 1018 0 0 0 0 0 48 967 9 8 953 63 |4688 1357 66 22 4 0 0 7 416 3626 2102 2348 3427 369 |4449 1327 202 43 12 71 23 17 155 4345 1644 2503 3637 4 |1692 1124 1964 1360 4 0 0 0 340 4971 833 2139 3999 6 |2866 931 1541 804 2 0 0 0 495 4752 897 1683 4288 173 |12282 6 0 0 0 0 0 0 551 4696 7041 6864 5319 105 |8636 1437 1439 748 3 9 11 5 312 8177 3799 4370 7915 3 |8893 2232 650 465 15 27 2 4 442 8129 3717 3385 8861 42 |10144 267 580 1294 0 0 0 3 605 7426 4257 4216 8067 5 |
1024 0 0 0 0 0 0 0 0 866 158 1024 0 0 |731 0 0 57 9 163 33 31 446 578 0 1008 10 6 |1024 0 0 0 0 0 0 0 0 1023 1 1024 0 0 |1024 0 0 0 0 0 0 0 0 820 204 1024 0 0 |3497 268 0 1 0 1465 504 409 3672 2379 93 1956 1070 3118 |3641 403 3 10 1 903 711 472 4005 1844 295 2302 1214 2628 |2893 1058 505 400 16 282 510 480 3588 2151 405 1449 2517 2178 |5171 0 0 0 0 231 452 290 1390 4691 63 4763 140 1241 |2601 7806 650 247 1 616 247 120 1817 9365 1106 771 9912 1605 |2090 8353 839 814 0 47 84 61 895 10297 1096 1280 10621 387 |3241 3731 3372 464 0 216 594 670 3795 7851 642 835 9187 2266 |2870 5233 3593 117 0 32 131 312 2242 9325 721 1749 9364 1175 |
108 14 8 0 0 340 428 126 1024 0 0 0 0 1024 |73 0 0 0 0 538 413 0 1024 0 0 0 0 1024 |230 292 1 0 0 10 450 41 881 111 32 66 238 720 |527 0 0 0 0 0 0 497 1024 0 0 0 1024 0 |1165 2483 1313 832 0 22 88 241 3484 2518 142 454 3569 2121 |562 1311 2124 241 0 882 807 217 4182 1862 100 152 2085 3907 |1069 3280 1109 227 19 194 208 38 2839 2974 331 883 4236 1025 |1314 2758 699 443 0 133 504 293 3020 2687 437 1204 4501 439 |869 1949 931 6931 14 36 974 584 2784 6397 3107 4217 7436 635 |253 1202 2231 8346 55 184 11 6 3083 7114 2091 3083 7991 1214 |77 49 1525 10475 0 0 66 96 1044 7028 4216 5415 6426 447 |829 1467 1211 7391 2 7 534 847 1650 6842 3796 6689 5382 217 |
134 4 396 270 64 156 0 0 1024 0 0 1 52 971 |16 0 0 15 0 993 0 0 1024 0 0 0 14 1010 |22 3 508 362 0 129 0 0 1024 0 0 1 193 830 |28 0 0 140 856 0 0 0 0 24 1000 0 1024 0 |1520 454 402 902 602 2239 22 3 4754 1283 107 457 1529 4158 |699 51 227 477 1261 3429 0 0 5905 114 125 49 1039 5056 |326 424 482 758 2271 1786 74 23 2612 1793 1739 1284 3691 1169 |148 21 219 199 4746 689 95 27 1024 631 4489 509 5011 624 |4984 1881 1444 3279 299 359 21 21 1801 8948 1539 6404 5341 543 |2489 1826 1266 5396 79 1108 89 35 2750 8102 1436 6034 5205 1049 |3268 2607 1292 3522 376 1110 73 40 2920 7739 1629 5086 5680 1522 |3840 2299 2412 2833 432 407 47 18 3095 7719 1474 5212 5296 1780 |
848 176 0 0 0 0 0 0 1024 0 0 0 0 1024 |1024 0 0 0 0 0 0 0 0 1011 13 1 1020 3 |4 0 0 87 33 769 127 4 1012 11 1 65 712 247 |1024 0 0 0 0 0 0 0 0 1024 0 0 1024 0 |4393 1247 83 266 0 4 83 68 5092 1051 1 282 1802 4060 |3636 2276 150 67 13 0 0 2 3054 2376 714 594 4329 1221 |5790 109 191 54 0 0 0 0 267 5822 55 70 5982 92 |2383 1065 209 410 89 860 891 237 2734 2934 476 1473 4220 451 |6175 6045 30 38 0 0 0 0 6082 4309 1897 451 9877 1960 |5562 5465 864 390 7 0 0 0 35 7576 4677 1393 10878 17 |4209 5411 224 1214 288 658 177 107 2601 7489 2198 2551 8661 1076 |4929 3368 1494 2174 57 185 53 28 695 7338 4255 3312 8718 258 |
263 415 346 0 0 0 0 0 1024 0 0 0 0 1024 |244 367 37 20 116 235 3 2 1021 3 0 1 193 830 |1024 0 0 0 0 0 0 0 1024 0 0 0 0 1024 |254 483 1 0 0 247 25 14 615 330 79 56 604 364 |2079 2726 1339 0 0 0 0 0 6144 0 0 0 0 6144 |339 315 4498 13 0 866 91 22 5964 157 23 66 204 5874 |3193 1973 228 153 95 465 22 15 2578 2603 963 1732 2275 2137 |3055 2298 126 222 16 258 125 44 5465 506 173 362 2805 2977 |1232 1062 8884 797 106 206 0 1 11354 661 273 698 784 10806 |4836 1429 4528 1197 103 195 0 0 5278 4849 2161 2806 4729 4753 |1909 1886 5362 2224 127 697 59 24 9241 2069 978 2115 2676 7497 |3125 3587 3958 963 86 306 156 107 7891 3467 930 2060 4862 5366 |
965 59 0 0 0 0 0 0 0 871 153 1024 0 0 |396 378 0 0 0 0 67 183 686 338 0 4 674 346 |1012 12 0 0 0 0 0 0 1013 11 0 0 1024 0 |518 379 0 0 0 0 36 91 745 279 0 0 523 501 |2042 3314 505 266 17 0 0 0 918 4336 890 2413 3460 271 |1338 4739 28 32 7 0 0 0 580 4756 808 3429 2680 35 |1973 3901 269 0 0 0 0 1 1773 3547 824 971 4197 976 |5261 796 0 0 0 0 0 87 1572 4512 60 94 4983 1067 |2961 7803 1512 2 0 3 6 1 919 9391 1978 1781 9282 1225 |4607 7506 143 20 6 3 3 0 1410 8310 2568 3185 8078 1025 |6137 5561 67 475 42 2 3 1 1279 9379 1630 2211 9180 897 |6125 5552 606 0 0 2 3 0 1152 9357 1779 1871 9426 991 |
0 0 0 0 0 1012 12 0 1024 0 0 0 1024 0 |436 154 269 110 11 42 2 0 1024 0 0 0 540 484 |0 0 0 0 0 1024 0 0 1024 0 0 0 1024 0 |0 0 0 0 0 1024 0 0 1024 0 0 0 1024 0 |1840 1531 929 204 1 1355 189 95 2456 3619 69 2297 3838 9 |332 663 1583 845 101 2611 9 0 6130 12 2 9 3503 2632 |3886 1598 234 0 0 281 96 49 5757 377 10 302 5037 805 |1140 1088 654 35 1 2257 618 351 5819 324 1 1028 5116 0 |5829 2985 2514 632 33 204 62 29 5210 6835 243 2090 9982 216 |4922 3631 3259 421 1 44 5 5 5886 6220 182 1520 9525 1243 |6387 3346 1842 430 135 101 25 22 3525 8388 375 3027 8805 456 |6130 3230 1952 560 42 271 51 52 5509 6519 260 3703 8233 352 |
0 0 0 0 0 992 32 0 1024 0 0 208 816 0 |0 0 0 0 0 1024 0 0 875 147 2 635 389 0 |1 0 0 0 0 1023 0 0 1024 0 0 154 870 0 |0 0 0 0 0 1024 0 0 893 126 5 537 487 0 |5 0 0 0 0 6017 122 0 6144 0 0 235 5909 0 |549 690 1473 1060 219 2080 63 10 5195 846 103 1652 4037 455 |0 0 0 0 0 6144 0 0 5467 641 36 3457 2687 0 |501 690 1374 1132 61 2239 131 16 4450 1407 287 1863 4039 242 |2370 5779 1763 290 87 1885 114 0 3769 7620 899 1257 8580 2451 |3291 5183 1829 646 58 1225 40 16 3887 7394 1007 4141 6300 1847 |2634 5232 1814 680 75 1637 164 52 4406 7012 870 1672 8016 2600 |2490 4820 2606 393 51 1798 104 26 4376 7009 903 2997 6882 2409 |
1023 1 0 0 0 0 0 0 590 434 0 147 877 0 |987 0 0 0 0 12 13 12 996 26 2 48 629 347 |996 0 0 0 0 11 7 10 1014 10 0 214 785 25 |830 134 14 46 0 0 0 0 804 211 9 76 747 201 |3817 2151 0 0 0 47 60 69 2828 3309 7 714 5343 87 |4216 1800 10 12 0 20 46 40 2173 3427 544 891 4794 459 |3437 1323 620 719 38 6 1 0 3940 1968 236 1146 4045 953 |4342 968 532 296 0 0 0 6 2896 2688 560 1031 4970 143 |9077 3110 52 19 3 19 4 4 5792 5351 1145 1487 9610 1191 |7195 3822 449 751 7 40 12 12 2058 8772 1458 3773 8094 421 |7365 4814 56 5 3 11 2 32 3086 8078 1124 1686 10180 422 |7891 3277 478 613 5 13 6 5 2777 7889 1622 3250 8411 627 |
68 28 104 132 51 640 1 0 757 185 82 467 502 55 |207 30 351 107 14 303 6 6 247 581 196 860 164 0 |91 71 620 221 19 2 0 0 596 261 167 541 228 255 |164 98 673 44 1 44 0 0 191 704 129 961 34 29 |573 346 2869 583 147 1591 28 7 2542 2402 1200 3259 2525 360 |606 63 2146 891 86 2330 21 1 2603 2770 771 4642 1227 275 |1940 1120 1851 620 155 407 28 23 2034 3152 958 4439 1406 299 |1395 319 1833 753 249 1531 42 22 1467 3533 1144 4087 1787 270 |2480 2496 3777 1744 144 1581 41 25 3671 6208 2409 4814 5975 1499 |2281 1164 2670 3907 196 1944 79 47 2506 7193 2589 6798 4872 618 |3100 4322 916 1144 160 2598 29 19 1827 7630 2831 4394 7277 617 |4602 2524 1377 2688 256 820 12 9 1952 7743 2593 4672 6822 794 |
579 261 184 0 0 0 0 0 335 645 44 164 860 0 |188 436 93 21 140 35 16 95 371 593 60 156 821 47 |565 120 264 40 19 16 0 0 611 306 107 250 547 227 |102 808 114 0 0 0 0 0 65 871 88 152 855 17 |1719 1108 2266 563 295 91 27 75 3569 2379 196 416 3790 1938 |1506 2104 987 62 471 204 77 733 2354 3730 60 119 5777 248 |2036 2471 681 138 348 289 46 135 2019 3512 613 1574 4315 255 |1225 3616 1017 77 185 18 3 3 1002 4043 1099 2824 2953 367 |1850 6110 1819 1409 526 383 20 171 3568 6619 2101 1247 8416 2625 |2148 5001 2399 501 1035 874 74 256 4551 6140 1597 1543 7463 3282 |1880 4610 2164 2858 592 176 6 2 3049 6842 2397 3050 7412 1826 |3182 5297 2602 505 527 161 2 12 2571 6873 2844 3906 6805 1577 |
334 231 241 218 0 0 0 0 203 526 295 571 295 158 |100 835 66 18 2 3 0 0 53 686 285 240 768 16 |432 577 15 0 0 0 0 0 0 586 438 253 756 15 |30 136 152 205 72 424 4 1 131 656 237 377 643 4 |557 1902 2752 933 0 0 0 0 1233 3876 1035 1149 4241 754 |1348 2095 1992 697 4 8 0 0 1826 2805 1513 2764 2106 1274 |2463 967 1577 347 35 632 65 58 1640 3014 1490 2355 2485 1304 |3601 697 488 523 173 429 140 93 379 4350 1415 890 5245 9 |555 4556 6026 1151 0 0 0 0 1402 9594 1292 1762 9079 1447 |1431 5506 4305 961 0 55 16 14 1833 9171 1284 1285 9198 1805 |1000 3293 4895 3100 0 0 0 0 2846 8231 1211 1730 7625 2933 |1987 3169 4345 2587 108 30 19 43 4319 6908 1061 1620 6671 3997 |
508 71 154 194 21 69 5 2 537 473 14 988 36 0 |793 50 73 51 34 12 4 7 179 601 244 397 627 0 |219 150 6 2 0 385 186 76 1022 2 0 15 1009 0 |137 38 749 96 0 0 0 4 93 923 8 921 97 6 |2069 497 1346 1492 159 160 281 140 3915 2043 186 3857 2227 60 |3743 545 843 557 199 144 34 79 2167 3133 844 3915 1989 240 |4434 595 591 96 5 157 186 80 1555 2444 2145 1920 3681 543 |3214 61 593 694 91 1378 78 35 2427 1397 2320 1675 3655 814 |7580 1965 1275 734 83 170 286 195 3849 7196 1243 5594 5961 733 |9171 1819 844 319 44 58 21 12 1515 7005 3768 1739 9438 1111 |7090 1986 1899 916 139 72 104 82 2955 7439 1894 3678 7854 756 |8431 1907 1003 714 168 63 0 2 1890 8546 1852 3352 8068 868 |
21 339 619 45 0 0 0 0 40 984 0 749 275 0 |32 506 443 43 0 0 0 0 209 738 77 137 766 121 |37 87 404 496 0 0 0 0 133 780 111 530 450 44 |0 1024 0 0 0 0 0 0 156 868 0 0 898 126 |163 1073 2351 2474 33 45 5 0 1067 4414 663 3225 2803 116 |1208 2839 1371 679 44 2 1 0 1621 4217 306 782 3961 1401 |116 4861 1001 166 0 0 0 0 1573 4251 320 700 5049 395 |585 3365 1440 744 1 4 3 2 544 4612 988 1525 4195 424 |3841 5421 2863 154 0 3 1 5 1600 8501 2187 4041 7177 1070 |7614 2246 1646 690 42 32 5 13 1232 8123 2933 5717 5522 1049 |4146 2845 4660 611 2 14 5 5 1577 8036 2675 4464 6659 1165 |6697 3881 1349 144 112 83 11 11 1346 7569 3373 6750 4273 1265 |
13 17 94 899 1 0 0 0 245 597 182 299 679 46 |8 72 922 22 0 0 0 0 1024 0 0 0 24 1000 |805 67 80 54 16 2 0 0 381 561 82 363 661 0 |22 10 961 31 0 0 0 0 1017 5 2 6 432 586 |1742 743 1806 1598 120 133 2 0 2733 2419 992 2200 3483 461 |250 151 1968 1382 655 1730 8 0 5789 335 20 106 3131 2907 |628 44 492 2498 2347 135 0 0 1553 3425 1166 4342 1603 199 |1177 477 1070 2806 313 295 5 1 2801 2019 1324 2871 2777 496 |3897 508 1881 4042 1692 263 2 3 3155 6386 2747 6251 5516 521 |5444 584 2741 1448 1772 297 0 2 2171 6394 3723 4965 6531 792 |8842 604 1325 1287 132 83 12 3 2079 3870 6339 4545 6801 942 |9270 385 678 1937 12 3 1 2 155 4838 7295 5630 6576 82 |
31 0 147 223 297 326 0 0 857 161 6 385 565 74 |46 6 617 158 127 70 0 0 283 715 26 850 174 0 |89 55 665 162 41 12 0 0 439 552 33 681 229 114 |328 14 661 21 0 0 0 0 31 978 15 1001 17 6 |664 308 3029 977 276 889 0 1 2196 2797 1151 2988 2928 228 |371 33 2987 1204 608 941 0 0 2506 3463 175 4621 1386 137 |808 735 3667 753 146 31 2 2 1487 4351 306 4850 1150 144 |912 280 2514 1089 317 1022 5 5 1360 4208 576 4187 1756 201 |2273 2254 4474 1684 286 1284 23 10 3348 6656 2284 4251 6686 1351 |1930 1035 4073 3328 375 1512 26 9 2053 7553 2682 6276 5528 484 |3369 3585 1403 1164 333 2411 16 7 1537 6915 3836 4158 7752 378 |4231 2397 2498 2147 434 570 7 4 1773 7469 3046 4740 6945 603 |
556 45 87 314 20 2 0 0 552 386 86 646 376 2 |789 119 89 26 0 1 0 0 283 702 39 850 174 0 |23 140 861 0 0 0 0 0 0 1024 0 0 451 573 |1022 2 0 0 0 0 0 0 0 969 55 72 952 0 |1605 845 834 1777 815 252 14 2 1605 3837 702 3676 2015 453 |4380 325 76 343 979 38 2 1 2486 3125 533 3790 2035 319 |5109 767 43 116 55 54 0 0 1279 4732 133 2331 3554 259 |3039 286 423 2052 177 129 25 13 977 4277 890 3836 2043 265 |7227 2811 403 904 666 203 41 33 1553 8979 1756 5690 6196 402 |7937 2408 199 670 701 338 13 22 1243 8941 2104 5760 6304 224 |7478 3119 417 834 334 103 2 1 977 8969 2342 4180 7401 707 |6735 2956 407 696 1039 356 63 36 2524 8078 1686 5413 5488 1387 |
50 401 393 126 54 0 0 0 490 394 140 171 708 145 |322 0 0 0 670 32 0 0 1024 0 0 0 0 1024 |34 0 3 66 688 233 0 0 908 114 2 8 143 873 |19 0 660 141 58 146 0 0 693 329 2 27 502 495 |1023 1987 1972 726 227 208 1 0 1939 2762 1443 918 4133 1093 |388 1218 1924 627 1690 295 2 0 3941 1648 555 334 2529 3281 |299 642 1978 1811 443 971 0 0 2494 3100 550 2598 2356 1190 |69 0 211 1284 1232 3348 0 0 2097 3537 510 1487 3052 1605 |1446 3191 5233 1232 469 713 3 1 4479 4967 2842 1125 8119 3044 |631 1758 5206 2282 643 1768 0 0 5334 5347 1607 844 8359 3085 |528 715 4397 3137 1543 1968 0 0 6762 4400 1126 1977 7013 3298 |914 2215 4986 2048 821 1304 0 0 3985 6101 2202 1921 7956 2411 |
84 689 233 8 0 8 2 0 493 523 8 246 777 1 |77 654 293 0 0 0 0 0 559 465 0 0 744 280 |348 289 248 54 24 55 3 3 851 173 0 0 822 202 |159 763 50 10 15 17 8 2 620 349 55 62 485 477 |897 3528 1279 212 103 98 5 22 3197 2895 52 729 4598 817 |415 1225 1322 622 654 1905 1 0 4816 1135 193 161 2493 3490 |1611 2813 651 209 317 517 16 10 3627 2137 380 1570 1940 2634 |646 2718 1941 461 124 244 8 2 3925 2115 104 389 4261 1494 |1140 3114 5022 1871 572 561 3 5 4743 6314 1231 1272 6996 4020 |1305 2692 3751 3730 404 401 3 2 2501 6683 3104 4060 6256 1972 |2207 2126 2752 3137 826 1187 41 12 4724 5815 1749 2096 7205 2987 |1232 2078 2578 3916 1316 1167 0 1 4203 5978 2107 3440 5223 3625 |
0 0 0 1024 0 0 0 0 0 1024 0 1024 0 0 |1014 1 6 3 0 0 0 0 12 137 875 582 437 5 |0 0 0 1024 0 0 0 0 0 1024 0 1024 0 0 |0 0 0 1024 0 0 0 0 0 1024 0 1024 0 0 |0 0 0 6144 0 0 0 0 0 6144 0 6144 0 0 |2714 1453 544 1407 15 5 1 5 1138 3727 1279 2468 3531 145 |732 532 494 4355 30 1 0 0 817 4823 504 5119 823 202 |1201 556 1427 2954 4 1 0 1 1866 4015 263 3934 1931 279 |2753 3236 2120 4073 99 5 1 1 851 9676 1761 6446 5373 469 |4269 4448 2440 1068 57 4 1 1 684 8577 3027 3071 8434 783 |2549 2439 2433 4815 41 9 1 1 1328 9369 1591 6639 5203 446 |3703 4220 2386 1917 59 2 0 1 1050 8250 2988 4017 7374 897 |
0 0 0 0 0 1024 0 0 0 1024 0 1024 0 0 |24 11 130 428 48 355 18 10 59 651 314 613 410 1 |23 0 0 0 0 942 41 18 99 880 45 940 68 16 |10 0 33 26 8 947 0 0 82 930 12 998 26 0 |957 314 613 13 0 4209 23 15 13 5497 634 4361 1748 35 |83 1 77 1051 1701 3201 30 0 275 3581 2288 5569 575 0 |333 459 836 901 357 3067 138 53 1157 4406 581 4509 1619 16 |266 140 36 53 1423 4090 87 49 266 4628 1250 5921 223 0 |933 1458 6676 454 412 2321 29 5 2272 8960 1056 3024 6106 3158 |1621 2421 5470 1388 865 475 33 15 775 9653 1860 3026 8076 1186 |2374 2511 5563 858 569 368 26 19 2133 8685 1470 2286 7378 2624 |2201 5142 3720 349 176 497 135 68 872 10100 1316 2796 8545 947 |
174 16 17 655 112 50 0 0 275 708 41 620 404 0 |310 218 228 253 9 3 1 2 258 625 141 650 374 0 |32 0 619 360 1 6 5 1 32 866 126 173 850 1 |50 228 188 515 33 0 7 3 264 695 65 456 551 17 |489 65 637 4545 181 189 31 7 612 4865 667 2616 3526 2 |2501 1142 1017 1227 80 125 27 25 969 4438 737 2340 3489 315 |3633 1507 435 447 13 65 20 24 768 3886 1490 2796 3137 211 |2348 1328 948 1474 7 28 6 5 1340 4396 408 1346 3683 1115 |3468 1646 2883 3745 33 312 138 63 2738 8174 1376 4246 6752 1290 |4194 2421 2239 2936 24 239 159 76 1569 8630 2089 4772 7140 376 |1740 1053 5044 4101 50 173 93 34 3001 8014 1273 3711 6502 2075 |4017 3067 2812 2108 16 142 91 35 1386 8712 2190 3729 7748 811 |
36 5 157 672 69 85 0 0 119 536 369 950 74 0 |312 569 143 0 0 0 0 0 675 313 36 245 770 9 |297 236 24 316 5 121 23 2 344 452 228 783 241 0 |188 312 141 102 113 149 17 2 765 151 108 10 459 555 |2691 1843 205 972 51 291 58 33 896 3296 1952 3147 2973 24 |1694 1337 1692 1186 77 139 12 7 376 3430 2338 3408 2682 54 |556 2989 1309 704 516 65 3 2 2868 2607 669 2540 2793 811 |3180 1665 479 253 243 300 16 8 1351 3036 1757 2097 2928 1119 |4768 3425 2241 1570 57 182 30 15 340 7662 4286 4804 7387 97 |4218 4477 2751 631 50 122 21 18 4052 5606 2630 3635 6458 2195 |6738 3675 1313 426 33 83 13 7 643 7593 4052 4269 7735 284 |2636 5292 2985 881 143 323 23 5 3247 6426 2615 3098 7068 2122 |
988 36 0 0 0 0 0 0 88 936 0 45 942 37 |853 171 0 0 0 0 0 0 986 38 0 0 315 709 |974 50 0 0 0 0 0 0 405 607 12 358 661 5 |669 355 0 0 0 0 0 0 0 1024 0 0 1024 0 |2290 3618 232 4 0 0 0 0 487 5417 240 899 5117 128 |3537 2536 71 0 0 0 0 0 2332 3498 314 785 4208 1151 |3690 2442 5 0 0 0 5 2 2027 3923 194 563 4850 731 |4640 1490 14 0 0 0 0 0 145 5684 315 849 5285 10 |4422 7046 817 2 1 0 0 0 3683 7747 858 1536 8382 2370 |4763 6043 1412 47 1 8 6 8 4337 7410 541 1427 8643 2218 |4673 6723 879 12 0 0 1 0 3144 8615 529 1107 10307 874 |6012 5309 966 0 0 0 0 1 2563 9015 710 1085 10153 1050 |
40 171 773 40 0 0 0 0 610 320 94 155 460 409 |66 516 209 78 145 10 0 0 1024 0 0 0 733 291 |84 81 555 304 0 0 0 0 0 508 516 961 63 0 |0 0 1024 0 0 0 0 0 0 559 465 486 538 0 |821 1787 1670 1749 50 66 1 0 945 3660 1539 2278 3430 436 |382 790 3786 359 467 350 9 1 5181 951 12 25 1914 4205 |149 142 2897 1091 1096 769 0 0 3233 2611 300 1982 3456 706 |410 1073 4311 350 0 0 0 0 296 3617 2231 1827 4083 234 |2324 1545 7272 966 65 115 1 0 2076 7329 2883 2029 8361 1898 |4671 3651 3445 113 102 306 0 0 2151 7127 3010 1950 9127 1211 |6189 3179 2652 262 3 3 0 0 1183 6145 4960 4151 6890 1247 |3255 2094 6781 115 29 14 0 0 849 7782 3657 2310 9196 782 |
1018 2 4 0 0 0 0 0 14 855 155 980 33 11 |881 143 0 0 0 0 0 0 0 874 150 236 787 1 |34 30 153 545 0 259 2 1 355 591 78 893 131 0 |187 538 214 73 4 6 0 2 210 603 211 373 565 86 |2803 2051 952 135 15 151 26 11 1334 3515 1295 2289 2847 1008 |3612 1236 1252 16 2 8 11 7 670 4176 1298 2188 3611 345 |2886 1982 481 498 65 203 21 8 1159 3964 1021 2297 3380 467 |987 3740 651 671 43 46 6 0 468 5111 565 1919 4162 63 |5580 5214 1153 276 22 29 10 4 3273 7590 1425 3100 6690 2498 |7442 4304 431 74 17 14 3 3 1427 8837 2024 2607 8259 1422 |3842 5612 2454 179 48 119 23 11 2015 8890 1383 1899 8130 2259 |3083 7804 1131 132 39 85 8 6 2390 8682 1216 1827 8568 1893 |
689 106 0 0 0 160 32 37 613 370 41 652 372 0 |1024 0 0 0 0 0 0 0 73 928 23 880 144 0 |424 268 26 10 1 144 71 80 282 661 81 742 280 2 |343 45 8 0 0 459 92 77 946 76 2 866 158 0 |2639 414 927 724 63 984 221 172 2207 3523 414 4663 1479 2 |5972 32 4 0 0 32 39 65 2198 3564 382 3345 2789 10 |4037 788 190 60 3 934 69 63 1454 4355 335 4284 1858 2 |3117 2689 53 1 2 63 122 97 1123 4534 487 1687 4154 303 |7809 1973 1109 57 6 914 266 154 2802 8402 1084 4646 7474 168 |6243 3579 1935 213 21 116 80 101 1441 9712 1135 4331 7758 199 |5626 4659 1606 172 26 99 46 54 918 9674 1696 2998 8780 510 |5880 2971 1848 73 3 945 285 283 1863 9554 871 3956 8039 293 |
40 11 194 756 20 2 0 1 283 540 201 750 260 14 |903 69 52 0 0 0 0 0 678 344 2 0 1018 6 |560 362 102 0 0 0 0 0 0 971 53 36 988 0 |146 863 15 0 0 0 0 0 487 537 0 0 1019 5 |2933 1498 987 651 74 1 0 0 473 3773 1898 2496 3615 33 |1581 580 1229 1872 48 206 370 258 2951 2508 685 1612 3192 1340 |2323 2742 943 99 28 6 1 2 1527 4414 203 434 5504 206 |528 4460 914 200 4 27 6 5 1221 4421 502 1150 4605 389 |335 144 8309 3423 77 0 0 0 1442 8619 2227 2868 5806 3614 |4221 925 6299 732 45 9 21 36 1997 7566 2725 2389 7664 2235 |996 2269 8590 428 3 2 0 0 1063 9083 2142 1701 8687 1900 |2601 1678 7050 857 78 20 3 1 1026 7982 3280 3509 7099 1680 |
536 18 54 330 82 2 1 1 264 509 251 1016 8 0 |913 70 41 0 0 0 0 0 101 522 401 221 707 96 |923 23 18 27 21 11 1 0 72 472 480 913 111 0 |1023 1 0 0 0 0 0 0 4 98 922 361 663 0 |4365 754 766 158 48 24 14 15 712 2672 2760 2774 2953 417 |4259 491 1381 0 0 0 0 13 2032 3151 961 275 3809 2060 |3218 2059 126 53 87 530 44 27 1651 2443 2050 2482 2678 984 |3435 2591 71 14 3 24 4 2 127 3424 2593 2760 3373 11 |6100 2882 2163 1036 27 66 8 6 1109 7926 3253 3411 7788 1089 |3931 3127 3574 1501 56 80 13 6 3556 6087 2645 3805 6188 2295 |6187 3264 1678 1045 33 68 9 4 1557 6402 4329 4049 7535 704 |6456 2840 1460 1217 83 195 22 15 2250 7208 2830 4179 7312 797 |
543 469 9 3 0 0 0 0 13 552 459 304 718 2 |0 1024 0 0 0 0 0 0 0 1024 0 0 1024 0 |462 532 3 0 0 3 9 15 582 436 6 10 853 161 |0 1024 0 0 0 0 0 0 0 1024 0 0 1024 0 |2062 3698 366 15 1 1 0 1 499 4635 1010 797 5180 167 |621 5100 423 0 0 0 0 0 1979 3595 570 485 3682 1977 |4925 1219 0 0 0 0 0 0 3084 3060 0 0 6144 0 |1021 4223 509 228 70 79 7 7 2310 3650 184 220 3945 1979 |3976 6003 2249 35 10 12 0 3 1755 8941 1592 1608 8553 2127 |5254 6091 655 172 90 19 1 6 2311 8191 1786 2432 7778 2078 |4999 4505 1808 728 8 138 70 32 1578 8583 2127 2446 8258 1584 |5952 6005 289 14 7 16 1 4 3355 7629 1304 1959 8348 1981 |
